CustomerID,Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Customer Status,Churn Category,Churn Reason
1098-TDVUQ,Female,34,No,0,91977,0,1,Offer E,Yes,No,Month-to-Month,Yes,Bank Withdrawal,19.25,28.689999999999998,0.0,Joined,,
1099-BTKWT,Female,58,Yes,0,92692,8,68,Offer A,No,Yes,One Year,Yes,Bank Withdrawal,54.4,3723.65,25.62,Stayed,,
1099-GODLO,Female,62,Yes,3,94709,9,1,None,Yes,No,Two Year,No,Credit Card,20.35,50.44,0.0,Joined,,
1100-DDVRV,Male,27,Yes,0,95383,1,17,None,No,Yes,Month-to-Month,Yes,Credit Card,49.8,836.35,0.0,Stayed,,
1101-SSWAG,Female,60,Yes,0,94702,1,15,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,1178.1,0.0,Stayed,,
1104-FEJAM,Male,52,Yes,2,93261,2,28,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.4,2062.83,0.0,Stayed,,
1104-TNLZA,Male,67,Yes,0,96050,8,28,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.8,3679.8,0.0,Stayed,,
1106-HRLKZ,Male,21,Yes,1,94561,9,40,Offer B,Yes,No,Two Year,No,Credit Card,19.6,1727.35,0.0,Stayed,,
1110-KYLGQ,Female,46,No,0,95008,0,63,None,Yes,Yes,Month-to-Month,No,Credit Card,108.25,7105.81,0.0,Stayed,,
1112-CUNAO,Female,67,No,0,95950,0,15,Offer D,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1489.15,0.0,Churned,Dissatisfaction,Service dissatisfaction
1113-IUJYX,Female,59,Yes,0,91306,3,14,None,Yes,Yes,One Year,No,Credit Card,105.95,1427.72,0.0,Churned,Competitor,Competitor offered higher download speeds
1114-CENIM,Male,43,No,2,92582,0,54,None,Yes,Yes,Month-to-Month,Yes,Credit Card,55.0,3454.4500000000003,0.0,Churned,Other,Don't know
1116-DXXDF,Male,38,No,0,91326,0,39,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.45,5281.36,0.0,Stayed,,
1116-FRYVH,Female,29,Yes,3,93631,5,48,None,No,Yes,Two Year,No,Credit Card,39.4,2108.65,0.0,Stayed,,
1120-BMWUB,Female,36,No,0,90056,0,16,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,53.9,983.91,0.0,Churned,Other,Don't know
1121-QSIVB,Female,39,No,3,93309,0,44,Offer B,Yes,Yes,One Year,Yes,Credit Card,77.55,3694.18,0.0,Stayed,,
1122-JWTJW,Male,64,Yes,2,92259,1,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,70.65,108.33000000000001,0.0,Churned,Competitor,Competitor had better devices
1122-YJBCS,Male,36,Yes,0,90032,7,69,Offer A,Yes,Yes,One Year,Yes,Credit Card,53.65,4782.82,0.0,Stayed,,
1125-SNVCK,Female,78,No,0,90040,0,49,None,Yes,Yes,Two Year,No,Credit Card,43.8,3852.9,20.45,Stayed,,
1131-ALZWV,Female,58,No,0,94580,0,24,Offer C,Yes,No,One Year,No,Bank Withdrawal,24.6,1629.0900000000001,0.0,Stayed,,
1131-QQZEB,Male,66,Yes,0,90742,7,71,Offer A,Yes,No,Two Year,No,Bank Withdrawal,23.95,3937.3199999999997,0.0,Stayed,,
1131-SUEKT,Male,41,Yes,1,95639,4,61,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,98.45,8680.97,0.0,Stayed,,
1133-KXCGE,Female,38,No,0,93552,0,18,Offer D,Yes,No,One Year,No,Mailed Check,20.1,745.45,0.0,Stayed,,
1134-YWTYF,Male,32,Yes,0,93725,1,27,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.8,2509.81,0.0,Stayed,,
1135-HIORI,Female,48,Yes,3,94514,3,64,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,9786.63,0.0,Stayed,,
1135-LMECX,Female,47,No,0,92551,0,1,None,Yes,No,Month-to-Month,No,Credit Card,19.85,36.32,0.0,Joined,,
1136-XGEQU,Female,53,Yes,0,92596,9,50,Offer B,Yes,Yes,One Year,Yes,Credit Card,84.15,6488.9,0.0,Stayed,,
1137-DGOWI,Female,53,Yes,0,92236,7,30,None,Yes,Yes,One Year,No,Bank Withdrawal,70.25,2718.8,0.0,Stayed,,
1139-WUOAH,Male,33,No,0,95251,0,57,None,No,Yes,Two Year,No,Credit Card,53.35,3190.05,0.0,Stayed,,
1140-UKVZG,Female,64,No,0,93223,0,17,Offer D,Yes,No,Month-to-Month,No,Credit Card,24.8,642.53,37.06,Stayed,,
1142-IHLOO,Female,36,No,0,92107,0,51,Offer B,Yes,Yes,One Year,No,Credit Card,87.55,5208.7699999999995,0.0,Stayed,,
1142-WACZW,Male,64,No,0,95926,0,2,None,No,Yes,Month-to-Month,No,Bank Withdrawal,29.85,75.6,0.0,Churned,Other,Don't know
1143-NMNQJ,Female,39,No,0,95006,0,2,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,197.94,0.0,Churned,Attitude,Attitude of service provider
1150-FTQGN,Female,35,Yes,3,95962,1,60,Offer B,Yes,Yes,One Year,No,Bank Withdrawal,94.15,8694.2,0.0,Stayed,,
1150-WFARN,Female,59,Yes,0,92227,1,67,None,Yes,Yes,Two Year,Yes,Credit Card,108.75,9310.25,0.0,Churned,Competitor,Competitor had better devices
1153-GNOLC,Male,62,No,0,92707,0,33,None,No,Yes,One Year,Yes,Bank Withdrawal,39.1,1309.0,0.0,Stayed,,
1154-HYWWO,Male,55,No,0,92672,0,38,Offer C,Yes,Yes,One Year,No,Credit Card,70.6,4313.32,0.0,Stayed,,
1156-ZFYDO,Female,57,No,0,91201,0,1,None,Yes,No,Month-to-Month,No,Bank Withdrawal,19.75,57.37,0.0,Joined,,
1157-BQCUW,Male,59,No,0,96028,0,1,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,105.02000000000001,0.0,Churned,Competitor,Competitor had better devices
1159-WFSGR,Female,59,Yes,2,91030,3,16,Offer D,Yes,No,Month-to-Month,No,Bank Withdrawal,20.4,1050.04,0.0,Stayed,,
1162-ECVII,Male,66,Yes,0,93704,1,72,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,9421.78,0.0,Stayed,,
1163-ONYEY,Male,61,Yes,2,92384,4,41,Offer B,Yes,Yes,Month-to-Month,Yes,Credit Card,74.55,4194.1,0.0,Stayed,,
1163-VIPRI,Female,22,Yes,2,95542,4,65,Offer B,Yes,Yes,Two Year,No,Bank Withdrawal,109.3,8198.8,0.0,Stayed,,
1166-PQLGG,Female,58,Yes,1,94065,6,72,None,Yes,No,Two Year,No,Bank Withdrawal,19.55,2711.21,0.0,Stayed,,
1167-OYZJF,Female,65,Yes,0,90402,7,67,None,Yes,No,Two Year,Yes,Bank Withdrawal,20.05,4609.03,43.66,Stayed,,
1169-SAOCL,Male,45,No,0,95007,0,49,None,Yes,Yes,One Year,Yes,Bank Withdrawal,106.65,6401.58,0.0,Stayed,,
1169-WCVAK,Male,42,Yes,0,93710,1,19,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,88.8,2319.3,0.0,Stayed,,
1170-SASML,Female,33,Yes,0,92240,6,69,Offer A,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,8249.21,0.0,Stayed,,
1171-TYKUR,Male,20,Yes,0,90010,1,47,None,Yes,No,Month-to-Month,No,Bank Withdrawal,25.4,1612.49,0.0,Stayed,,
1172-VIYBP,Male,54,Yes,3,92234,9,53,None,Yes,Yes,Two Year,No,Bank Withdrawal,69.7,5166.34,0.0,Stayed,,
1173-NOEYG,Female,25,Yes,0,93453,1,27,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.15,2929.38,0.0,Stayed,,
1173-XZPYF,Female,60,No,0,90501,0,11,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,1110.75,0.0,Stayed,,
1174-FGIFN,Female,44,Yes,1,93675,7,28,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,90.45,3245.09,0.0,Stayed,,
1177-XZBJL,Male,35,Yes,2,95968,1,53,Offer B,Yes,Yes,One Year,No,Bank Withdrawal,64.15,5482.76,0.0,Stayed,,
1178-PZGAB,Female,45,No,0,92585,0,19,None,Yes,No,One Year,No,Credit Card,20.25,736.48,0.0,Stayed,,
1179-INLAT,Male,33,No,0,95050,0,3,None,Yes,No,One Year,Yes,Credit Card,19.45,77.59,0.0,Joined,,
1183-CANVH,Female,55,Yes,0,92027,5,23,Offer D,Yes,Yes,One Year,No,Bank Withdrawal,60.0,1379.1200000000001,0.0,Stayed,,
1184-PJVDB,Male,38,Yes,0,95601,1,10,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,970.2,0.0,Churned,Competitor,Competitor had better devices
1187-WILMM,Male,39,Yes,0,93247,6,63,None,Yes,Yes,Two Year,Yes,Credit Card,89.4,8404.3,0.0,Stayed,,
1193-RTSLK,Female,26,No,0,96039,0,38,None,Yes,Yes,Month-to-Month,Yes,Credit Card,83.9,4608.44,0.0,Churned,Competitor,Competitor offered higher download speeds
1194-BHJYC,Male,22,Yes,0,93932,1,61,Offer B,No,Yes,Two Year,Yes,Credit Card,62.15,3778.85,0.0,Stayed,,
1194-HVAIF,Female,21,Yes,0,92624,1,27,Offer C,Yes,Yes,Month-to-Month,No,Credit Card,95.0,2959.8900000000003,0.0,Stayed,,
1194-SPVSP,Male,20,No,0,95073,0,1,None,Yes,No,Month-to-Month,No,Bank Withdrawal,19.65,47.53,0.0,Joined,,
1195-OIYEJ,Male,54,No,0,91746,0,13,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.1,1286.29,0.0,Churned,Attitude,Attitude of support person
1196-AMORA,Male,63,No,0,93605,0,7,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,73.6,786.49,0.0,Churned,Competitor,Competitor offered more data
1197-BVMVG,Female,65,No,0,93626,0,4,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,311.61,0.0,Stayed,,
1200-TUZHR,Female,70,No,0,93260,0,8,Offer E,Yes,Yes,Two Year,No,Bank Withdrawal,85.2,1052.79,0.0,Stayed,,
1202-KKGFU,Female,24,Yes,0,95550,4,12,Offer D,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.2,978.38,0.0,Stayed,,
1205-WNWPJ,Female,54,No,0,96051,0,7,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,59.5,431.63,0.0,Churned,Other,Moved
1206-EHBDD,Female,56,Yes,0,94572,9,56,Offer B,Yes,Yes,Two Year,No,Bank Withdrawal,80.3,4751.089999999999,0.0,Stayed,,
1207-BLKSA,Female,42,Yes,2,94061,1,52,None,Yes,No,Two Year,No,Credit Card,23.05,2254.02,0.0,Stayed,,
1208-DNHLN,Male,60,Yes,0,95636,1,23,None,Yes,Yes,One Year,Yes,Credit Card,48.35,1200.5500000000002,0.0,Churned,Other,Don't know
1208-NBVFH,Male,63,Yes,1,92570,5,20,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.6,1203.4,0.0,Stayed,,
1209-VFFOC,Male,47,Yes,2,94005,10,68,Offer A,No,Yes,Two Year,Yes,Credit Card,56.4,3948.45,0.0,Stayed,,
1212-GLHMD,Male,54,No,0,93660,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05,299.63,0.0,Joined,,
1213-NGCUN,Female,49,No,0,92111,0,6,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,560.69,0.0,Churned,Dissatisfaction,Lack of self-service on Website
1215-EXRMO,Male,32,Yes,0,96048,4,50,None,Yes,No,Two Year,No,Credit Card,20.55,3413.15,0.0,Stayed,,
1215-FIGMP,Male,27,No,0,90077,0,60,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,8023.5,0.0,Stayed,,
1215-VFYVK,Female,19,No,0,95321,0,4,Offer E,No,Yes,Month-to-Month,No,Mailed Check,48.25,212.25,0.0,Stayed,,
1216-BGTSP,Male,30,No,0,92251,0,45,None,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,5233.349999999999,0.0,Stayed,,
1216-JWVUX,Male,51,Yes,3,93451,4,25,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,2012.55,0.0,Stayed,,
1217-VASWC,Male,77,Yes,0,93424,10,43,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,5898.87,0.0,Stayed,,
1218-VKFPE,Female,48,Yes,0,92805,1,12,Offer D,Yes,No,Month-to-Month,No,Credit Card,19.0,467.31,0.0,Churned,Competitor,Competitor made better offer
1219-NNDDO,Female,51,No,0,90015,0,9,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,76.85,1045.24,0.0,Stayed,,
1221-GHZEP,Female,45,No,0,92544,0,62,None,Yes,Yes,Two Year,Yes,Credit Card,65.1,5283.91,0.0,Stayed,,
1222-KJNZD,Male,61,Yes,1,90274,2,40,Offer B,Yes,No,Month-to-Month,Yes,Bank Withdrawal,20.4,820.9,0.0,Stayed,,
1222-LRYKO,Male,21,No,3,93260,0,6,Offer E,Yes,No,Month-to-Month,No,Credit Card,26.35,413.73,0.0,Stayed,,
1223-UNPKS,Male,55,Yes,1,96136,4,20,None,Yes,No,Two Year,No,Credit Card,20.05,477.4,0.0,Stayed,,
1226-IENZN,Male,68,No,0,90024,0,16,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.75,1850.5700000000002,0.0,Stayed,,
1226-JZNKR,Female,20,Yes,0,93460,1,8,Offer E,Yes,No,One Year,No,Bank Withdrawal,19.8,387.01,0.0,Stayed,,
1226-UDFZR,Female,26,No,0,94549,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,49.6,157.26,0.0,Churned,Dissatisfaction,Network reliability
1227-UDMZR,Female,53,Yes,0,94536,4,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.15,6850.299999999999,0.0,Stayed,,
1228-FZFRV,Male,37,Yes,0,90007,0,50,None,Yes,Yes,Month-to-Month,No,Credit Card,105.95,6385.8,0.0,Churned,Price,Extra data charges
1228-ZLNBX,Male,25,No,0,95230,0,21,None,Yes,Yes,Month-to-Month,No,Credit Card,75.3,1639.16,0.0,Stayed,,
1229-RCALF,Female,37,Yes,0,95117,1,64,None,Yes,Yes,One Year,Yes,Bank Withdrawal,115.0,10368.31,0.0,Stayed,,
1230-QAJDW,Male,32,No,0,95568,0,3,None,Yes,Yes,Month-to-Month,Yes,Credit Card,65.25,337.94,0.0,Joined,,
1231-YNDEK,Male,49,No,0,96002,0,58,None,Yes,No,Two Year,Yes,Bank Withdrawal,19.15,2735.48,28.7,Stayed,,
1236-WFCDV,Male,74,No,0,94904,0,14,None,Yes,Yes,Month-to-Month,No,Credit Card,90.45,1424.4399999999998,0.0,Churned,Competitor,Competitor offered more data
1237-WIYYZ,Female,49,No,0,90017,0,18,Offer D,Yes,No,Month-to-Month,Yes,Credit Card,19.55,581.31,0.0,Stayed,,
1240-HCBOH,Female,45,No,0,95492,0,67,None,Yes,No,Two Year,Yes,Credit Card,26.1,4660.65,0.0,Stayed,,
1240-KNSEZ,Male,63,No,0,92127,0,1,Offer E,Yes,No,Month-to-Month,Yes,Credit Card,20.1,60.93,0.0,Churned,Price,Long distance charges
1241-EZFMJ,Male,48,Yes,0,91761,2,61,Offer B,Yes,No,Two Year,No,Bank Withdrawal,25.45,2241.93,0.0,Stayed,,
1241-FPMOF,Male,31,No,0,90740,0,52,None,Yes,No,Two Year,No,Credit Card,19.65,2168.01,0.0,Stayed,,
1245-HARPS,Female,46,Yes,0,96114,0,14,None,Yes,No,Two Year,No,Credit Card,20.4,496.93999999999994,0.0,Stayed,,
1247-QBVSH,Female,41,Yes,2,93453,1,43,Offer B,Yes,Yes,Month-to-Month,No,Mailed Check,50.2,2798.92,0.0,Stayed,,
1248-DYXUB,Male,42,Yes,3,91945,1,52,Offer B,Yes,No,Two Year,No,Credit Card,24.8,3326.2599999999998,0.0,Stayed,,
1251-KRREG,Male,22,No,0,91601,0,2,None,Yes,Yes,Month-to-Month,Yes,Credit Card,54.4,202.72,0.0,Churned,Price,Price too high
1251-STYSZ,Female,66,No,0,95443,0,4,None,Yes,Yes,One Year,Yes,Bank Withdrawal,80.25,368.7,0.0,Stayed,,
1254-IZEYF,Female,74,No,0,93615,0,31,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,4406.81,0.0,Churned,Competitor,Competitor made better offer
1257-SXUXQ,Male,20,Yes,1,95450,10,5,None,Yes,No,Month-to-Month,No,Credit Card,19.45,126.25,0.0,Stayed,,
1258-YMZNM,Female,70,No,0,94037,0,27,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,110.5,3823.12,0.0,Stayed,,
1260-TTRXI,Male,64,No,0,95365,0,4,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.3,435.9,0.0,Churned,Price,Long distance charges
1261-FWTTE,Male,78,No,0,90067,0,23,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.65,768.45,0.0,Stayed,,
1262-OPMFY,Female,46,Yes,0,92130,1,9,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,941.65,0.0,Churned,Competitor,Competitor made better offer
1264-BYWMS,Male,40,No,0,95329,0,55,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,7889.85,0.0,Churned,Competitor,Competitor offered more data
1264-FUHCX,Female,51,Yes,0,92106,1,49,Offer B,No,Yes,One Year,Yes,Credit Card,56.3,2780.6,0.0,Stayed,,
1265-BCFEO,Female,30,Yes,0,94507,1,71,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,7549.43,0.0,Stayed,,
1265-HVPZB,Male,49,Yes,0,91306,3,59,None,Yes,Yes,One Year,No,Credit Card,66.4,4905.74,0.0,Stayed,,
1265-XTECC,Female,68,Yes,0,93638,5,68,None,Yes,Yes,One Year,Yes,Credit Card,96.55,6716.54,0.0,Churned,Attitude,Attitude of service provider
1265-ZFOSD,Female,33,Yes,0,95979,6,64,None,Yes,Yes,Two Year,Yes,Mailed Check,81.3,6192.34,22.34,Stayed,,
1266-NZYUI,Female,56,Yes,0,93541,6,72,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,66.85,5813.6,0.0,Stayed,,
1268-ASBGA,Female,66,Yes,0,90255,1,16,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,85.35,1534.0300000000002,0.0,Churned,Dissatisfaction,Limited range of services
1269-FOYWN,Male,23,Yes,3,95559,2,44,None,Yes,No,One Year,No,Bank Withdrawal,20.0,2482.69,0.0,Stayed,,
1270-XKUCC,Female,24,Yes,1,92122,1,30,None,Yes,No,Two Year,No,Credit Card,19.7,984.75,49.79,Stayed,,
1271-SJBGZ,Male,77,No,0,94933,0,12,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,Churned,Competitor,Competitor had better devices
1271-UODNO,Male,60,No,0,95118,0,39,None,Yes,Yes,Two Year,Yes,Credit Card,53.85,2411.2999999999997,46.66,Stayed,,
1272-ILHFG,Male,48,Yes,3,90631,1,15,Offer D,Yes,No,One Year,No,Credit Card,19.65,591.8499999999999,0.0,Stayed,,
1273-MTETI,Female,69,No,0,91737,0,4,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,423.89,0.0,Churned,Other,Don't know
1282-IHQAC,Male,68,No,0,95250,0,70,Offer A,No,Yes,One Year,Yes,Credit Card,44.05,3011.65,0.0,Stayed,,
1285-OKIPP,Male,62,No,3,91345,0,1,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,103.10000000000001,0.0,Churned,Attitude,Attitude of support person
1291-CUOCY,Male,55,Yes,0,95494,7,72,None,Yes,Yes,Two Year,Yes,Credit Card,110.6,8273.24,0.0,Stayed,,
1293-BSEUN,Female,64,Yes,3,95689,9,72,None,Yes,No,Two Year,Yes,Credit Card,20.7,1979.1,0.0,Stayed,,
1293-HHSHJ,Female,61,No,0,91020,0,35,Offer C,Yes,No,One Year,No,Credit Card,21.1,1572.95,14.23,Stayed,,
1297-VQDRP,Male,80,Yes,1,92610,0,68,Offer A,Yes,Yes,One Year,Yes,Credit Card,107.15,9613.28,0.0,Stayed,,
1298-PHBTI,Male,40,Yes,3,90049,9,71,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.8,8542.97,0.0,Stayed,,
1299-AURJA,Female,43,Yes,2,95383,8,70,None,Yes,No,Two Year,No,Bank Withdrawal,24.7,3809.0,0.0,Stayed,,
1301-LOPVR,Male,62,Yes,3,91605,6,29,None,No,Yes,One Year,Yes,Credit Card,55.35,1636.95,0.0,Stayed,,
1302-TPUBN,Male,58,No,0,95691,0,66,None,Yes,No,Two Year,No,Bank Withdrawal,19.35,2641.98,0.0,Stayed,,
1302-UHBDD,Male,70,No,0,92694,0,20,Offer D,Yes,Yes,Two Year,No,Bank Withdrawal,89.95,2617.65,0.0,Stayed,,
1303-SRDOK,Female,52,Yes,2,95562,3,55,Offer B,Yes,Yes,Two Year,Yes,Credit Card,69.05,5375.45,0.0,Stayed,,
1304-BCCFO,Male,24,Yes,0,92374,2,9,None,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.05,698.5899999999999,0.0,Stayed,,
1304-NECVQ,Female,69,No,0,93066,0,2,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,237.47000000000003,0.0,Churned,Competitor,Competitor made better offer
1304-SEGFY,Female,57,Yes,0,91950,7,72,Offer A,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.85,7025.62,0.0,Stayed,,
1306-RPWXZ,Female,60,No,3,93250,0,49,None,Yes,No,Two Year,No,Credit Card,20.45,2577.95,0.0,Stayed,,
1307-ATKGB,Male,21,No,0,95054,0,24,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2856.9900000000002,0.0,Stayed,,
1307-TVUFB,Male,66,No,0,93460,0,42,None,Yes,Yes,One Year,Yes,Bank Withdrawal,-5.0,3911.52,0.0,Stayed,,
1309-BXVOQ,Male,27,Yes,0,96071,1,21,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.1,2708.3799999999997,0.0,Churned,Price,Long distance charges
1309-XGFSN,Male,72,Yes,1,92372,1,52,None,Yes,Yes,One Year,Yes,Bank Withdrawal,80.85,4445.63,0.0,Stayed,,
1310-QRITU,Female,40,No,0,92347,0,18,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,1603.06,0.0,Stayed,,
1319-YLZJG,Male,62,Yes,0,95714,9,12,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1427.9,0.0,Stayed,,
1320-GVNHT,Male,56,Yes,2,91207,4,72,None,Yes,Yes,Two Year,Yes,Credit Card,108.4,9804.61,0.0,Stayed,,
1320-HTRDR,Female,30,No,0,93224,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,363.13,0.0,Churned,Attitude,Attitude of service provider
1320-REHCS,Male,75,No,0,90301,0,52,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,7030.08,6.26,Stayed,,
1322-AGOQM,Male,57,No,0,95655,0,46,None,No,Yes,Month-to-Month,No,Bank Withdrawal,30.3,1380.1,0.0,Churned,Dissatisfaction,Service dissatisfaction
1323-OOEPC,Female,45,Yes,0,93651,1,53,None,Yes,Yes,Month-to-Month,Yes,Credit Card,98.4,7361.719999999999,0.0,Churned,Price,Extra data charges
1324-NLTJE,Female,73,No,0,94608,0,15,Offer D,Yes,Yes,Month-to-Month,No,Credit Card,55.0,1014.95,0.0,Churned,Other,Don't know
1325-USMEC,Male,58,Yes,0,93553,10,70,Offer A,Yes,Yes,Two Year,Yes,Credit Card,99.35,10304.5,0.0,Stayed,,
1328-EUZHC,Female,59,Yes,0,90746,4,18,None,Yes,No,Two Year,No,Credit Card,20.1,830.22,0.0,Stayed,,
1329-VHWNP,Female,42,No,0,93433,0,7,None,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,189.95,0.0,Stayed,,
1333-PBMXB,Female,40,Yes,2,92703,1,54,None,Yes,No,One Year,Yes,Bank Withdrawal,24.75,2901.13,0.0,Stayed,,
1334-FJSVR,Male,64,No,0,93262,0,1,Offer E,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0.0,Churned,Dissatisfaction,Lack of self-service on Website
1334-PDUKM,Female,48,Yes,0,92060,5,68,Offer A,Yes,Yes,One Year,No,Credit Card,86.45,6576.63,0.0,Stayed,,
1335-HQMKX,Female,49,Yes,0,90044,6,72,Offer A,Yes,Yes,One Year,Yes,Bank Withdrawal,101.35,10642.349999999999,0.0,Stayed,,
1335-MXCSE,Male,24,Yes,1,92384,5,55,None,Yes,Yes,Two Year,Yes,Credit Card,55.25,5683.450000000001,0.0,Stayed,,
1335-NTIUC,Male,61,No,0,91331,0,9,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,190.25,0.0,Stayed,,
1336-EZFZY,Female,33,No,0,96143,0,4,None,Yes,No,Month-to-Month,No,Credit Card,20.05,186.5,0.0,Stayed,,
1337-BOZWO,Male,25,Yes,2,96015,2,18,None,No,Yes,One Year,No,Credit Card,46.4,812.4,0.0,Stayed,,
1338-CECEE,Male,28,Yes,0,95041,4,41,None,Yes,Yes,One Year,No,Bank Withdrawal,68.5,3396.7299999999996,38.37,Stayed,,
1342-JPNKI,Male,33,No,0,92630,0,10,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,893.3000000000001,0.0,Churned,Other,Don't know
1343-EHPYB,Male,61,Yes,0,92122,2,63,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.4,9686.85,0.0,Churned,Competitor,Competitor made better offer
1345-GKDZZ,Male,20,No,1,92507,0,6,None,Yes,No,Month-to-Month,No,Credit Card,19.55,233.78,0.0,Stayed,,
1345-ZUKID,Male,24,No,0,95954,0,14,Offer D,Yes,No,One Year,No,Mailed Check,19.35,689.0799999999999,0.0,Stayed,,
1346-PJWTK,Male,63,Yes,0,92880,1,61,None,Yes,Yes,Month-to-Month,No,Credit Card,94.15,6813.38,0.0,Stayed,,
1346-UFHAX,Female,59,No,0,95258,0,13,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,80.0,1467.32,0.0,Stayed,,
1347-KTTTA,Male,22,Yes,0,91351,10,64,Offer B,Yes,Yes,One Year,Yes,Credit Card,102.45,9245.460000000001,0.0,Stayed,,
1349-WXNGG,Male,57,No,0,91207,0,1,None,Yes,No,Month-to-Month,No,Bank Withdrawal,20.05,32.05,0.0,Churned,Attitude,Attitude of support person
1352-HNSAW,Female,26,Yes,3,92656,9,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.6,10858.08,0.0,Stayed,,
1352-VHKAJ,Male,30,Yes,2,94709,1,27,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.6,2462.95,0.0,Stayed,,
1353-GHZOS,Male,22,Yes,0,92115,10,22,Offer D,Yes,Yes,One Year,Yes,Bank Withdrawal,59.75,1507.01,0.0,Stayed,,
1353-LJWEM,Male,23,No,0,96022,0,11,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-10.0,1004.86,49.24,Stayed,,
